83,""" USER : Wow. RT USER I'm lost. Are those buttcheek piercings? URL "" yeah she's a hoe",0,0,0,0,0,1
84,""" USER : Ok, sis."" She'd rather be a broke bitch? *shrugs* she'll have to tell me how it works for her",0,0,0,0,0,1
85,""" USER : USER USER queer"" gaywad",0,0,0,0,0,1
87,""" USER : USER faggot read my tweets after dat k"" it wasn't even funny lol",0,0,0,0,0,1
88,""" USER : This bitch was so ungrateful URL "" fr . LULWHORE",0,0,0,0,0,1
89,""" USER : I been kidnapped yo bitch""",0,0,0,0,0,1
90,""" USER : USER alsarabsss"" hes a beaner smh you can tell hes a mexican",0,0,0,0,0,1
91,""" USER : USER happy birthday nigs"" Thanks yo",0,0,0,0,0,1
93,""" USER : "" USER : USER that nigga was eating that hoe lol"" Hell Yea lol john Paul"" nigga said john paul . URL",0,0,0,0,0,1
95,""" USER : Leafs better win this damn game so I can go riot and shit Early Christmas"" you better start looting my nig",0,0,0,0,0,1
96,""" USER : Going back to school sucks more dick than the hoes who attend it.""",0,0,0,0,0,0
97,""" USER : On my way to fuck yo bitch URL "" me as a 9 year old",0,0,0,0,0,1
98,""" USER : USER how come you never bring me food"" i dont have a car retard",0,0,0,0,0,1
99,""" USER : If Richnow doesn't show up with hella tinder hoes Im not his friend anymore"" chill I brought like like 8 prople",0,0,0,0,0,1
100,""" USER : How bout them Cowboys !"" Shutup pussy",0,0,0,0,0,1
101,""" USER : LMAOOOOOOOOOOO this nigga USER URL "" &lt;bitch want likes for some depressing shit .foh",0,0,0,0,0,1
109,""" USER : What happen to them vixen ent bitches"" they got ran and threw to the side like a foothill bitch",0,0,0,0,0,1
111,""" USER : USER you're fucking gay, blacklisted hoe"" Holding out for Teh God Clan anyway URL",0,0,0,0,0,1
112,""" USER : The fuck be wrong with these bitches?"" Nobody knows",0,0,0,0,0,1
117,""" USER : Little stupid as bitch I don't fuck with yoooooouuuu .""",0,0,1,0,0,1
118,""" USER : she really asked me that dead ass serious tho, all i could say was ""bitch wheet"" LOL",0,0,0,0,0,1
119,""" USER : I'm an early bird and I'm a night owl, so I'm wise and have worms.""",0,0,0,0,0,1
120,""" USER : Overdosing on heavy drugs doesn't sound bad tonight."" I do that pussy shit every day.",0,0,0,0,0,1
123,""" USER : As long as the Lakers trash from now on, I could careless. And that's real."". CC: USER hahaha",0,0,0,0,0,1
141,""" USER : Glad I'm getting outta Atlanta. Nothing but a bunch of niggas in &amp; outta jail &amp; dumb bitches with mad kids fuckin em.""",0,0,0,1,0,1
102,""" USER : USER girl you know I was spitting that G shit to you &amp; you was going lbvs""bitch plz",0,0,0,0,0,1
103,""" USER : Let me make a couple tweets off cuzzo page, so I won't get in twitter jail.""lmao bitch don't trick me again",0,0,0,0,0,1
106,""" USER : having one loyal female is wayyyyy better than having hoes , idc &128175;""",0,0,0,0,0,1
113,""" USER : Yall shut up:p"" make me bitch",0,0,0,0,0,1
114,""" USER : I hate a ""I'm pregnant"" type of bitch.""",0,0,0,0,0,1
115,""" USER : Got bitches in the DM but I don't ever read'em"" which is y your top 3",0,0,0,0,0,1
116,""" USER : Baseball season for the win. Yankees"" This is where the love started",0,0,0,0,0,1
121,""" USER : Pit Bulls Photographed As Lovely Fairy Tale Creatures URL ; They *are* fairy tale creatures.",0,0,0,0,0,1
122,""" USER : USER Aw."" .fag, don't tweet ""aw"" to me lol",0,0,0,0,0,1
124,""" USER : USER I didn't say anything tho"" kiss me then faggot",0,0,0,0,0,1
125,""" USER : this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut URL "" &128514; yup",0,0,0,0,0,1
127,""" USER : 17 missed calls ! & 128544;&128545;"" Das yo P.O bitch twitter finna be screamn Free Money Melle",0,0,0,0,0,1
128,""" USER : Ya side bitch gotta know it's rules to this shit .anybody ask you my cousin from jersey thinkin bout moving"" lmmfao &128514;&128514;&128514;&128514;",0,0,0,0,0,1
130,""" USER : These hoes be thinking Meat won't slap they ass &128564;&128075;"" ainna bruh",0,0,0,0,0,1
135,""" USER : You a woulda coulda shoulda ass hoe &128563;&128586;""",0,0,1,0,0,0
144,""" USER : Being single isn't an excuse to be a hoe."" USER",0,0,0,0,0,1
153,""" USER : If you dressed up as a cat for Halloween you are basic."" .or a pussy",0,0,0,0,0,1
155,""" USER : stop being scared to choke her during sex u bitch ass niggas. She&8217 EMO l like it."". Says the guy who hits women out of bed. FOH",0,0,0,0,0,1
156,""" USER : USER ha well iguess I make them hoes loyal bro"" theyll never be loyal that y they hoes my nig",0,1,1,0,0,0
157,""" USER : USER Oh man . ""its 5 am, you off a molly, ho where the fuck ya seed at ?"""" fixed",0,0,0,0,0,1
158,""" USER : You're not a man if you refer to every girl as a bitch""",0,1,0,0,0,1
175,""" USER : Charlie Sheen is too real URL "" major fucking respect for Charlie Sheen.",0,0,0,0,0,1
177,""" USER : Fuck twerking bitch can you cook ?""",0,0,0,0,0,1
180,""" USER : Lmao fucking snake bitches"" @ em",0,1,1,0,0,1
104,""" USER : Harlem shake is just an excuse to go full retard for 30 seconds.""",0,0,0,0,0,1
107,""" USER : Pussy licking pussy . meow meow Stop White People2014 &128049; URL ;"""""""" &128533;",0,0,1,0,0,1
108,""" USER : Check out our 12th man. Cowboys Nation"" even with all those faggot ny fans in the stands",0,0,0,0,0,1
110,""" USER : USER im the bitch okay nudes pat &128554;&128527;&128056;"" wow",0,0,0,0,0,1
129,""" USER : &8220; USER : 3 | Amo los pies URL ;"" fuck yeah",0,0,0,0,0,1
133,""" USER : I wanna have sex with my mom fuck her right in that pussy where I came from"" damn you got hacked like fuck",0,1,0,0,0,1
137,""" USER : USER USER used to send that bitch up""",0,0,0,0,0,1
142,""" USER : This isn't ghetto .it's smart URL "" I'm doing this idc",0,1,0,0,0,1
143,""" USER : I would wife a hoe only cuz we wouldn't care that we cheating in each other."" .why force the relationship in the first place?",0,1,1,0,0,0
147,""" USER : USER bitch where u been"" Around the world and back. Where you been?",0,0,0,0,0,1
150,""" USER : In every cartoon theirs alway a USER saving these hoes lmao. URL "" lmao damn captain SaveAHoe",0,0,0,0,0,1
159,""" USER : Lmfao this cat started beating the shit out of me"" my nigga finally got some pussy ? MY NIGGA !",0,0,0,0,0,1
132,""" USER : Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bitches bags n shit",0,0,0,0,0,1
148,""" USER : USER if I don't get my dick sucked at yo party by a bad bitch I'm fr gone set it off &128514;&128514;&128514;&128514;"" *by USER *",0,0,0,0,0,1
149,""" USER : oomf is soooo cute. But he probably has hoes on him a lot.""",0,0,0,0,0,1
151,""" USER : Who wants to get there nose in these bad bois then scally chav sockfetish stinking URL "" hot sox and legs",0,0,0,0,0,1
152,""" USER : I wish I was a bitch like my brother keezy &128530;"" ooooow I bet you do",0,0,0,0,0,1
154,""" USER : Can pornhub just get a gaming stream feature so these dumb bitches can gtfo"" USER get on it Katie&lt;3",0,0,0,0,0,1
160,""" USER : Peel up peel up bring it back up rewind back where I'm from they move Shaq from the line"" ooooow who tf said that trash ?",0,0,0,0,0,1
161,""" USER : USER io io alu record ho vine sai pe hahahaha"" lol anywaaaaaays . haha",0,0,0,0,0,1
162,""" USER : USER naw it's my old tape. new cover . my upcoming mixtape is King Of The Hill"" Yeah I'm waiting on that hoe Mayne!",0,0,0,0,0,1
163,""" USER : Ol dirty foot ass bitches ."" this was too funny to me.",0,0,0,0,0,1
164,""" USER : USER that's where I get my yellow flags for being amazing &128079;&128524;"" HELL YEAH NIGGY",0,0,0,0,0,1
165,""" USER : Don't got time for bitches to be actin iffy.""",0,1,0,0,0,1
166,""" USER UCFPINKPARTY come on stay alive knights nation !"" This is still the early bird special. Come At Me U T",0,0,1,0,0,1
167,""" USER : These hoes ain't loyal ; no they ain't URL "" Smfh &amp; wonder why nobody decent wants them",0,1,1,0,0,0
168,""" USER : Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE!",0,0,0,0,0,1
169,""" USER : dry pussy bitches always blame it on the condom&128514;""&128079;&128514;&128079;&128514;",0,1,0,0,0,1
170,""" USER : shut yo bitch ass up! URL "" &128557;&128514;",0,0,0,0,0,1
171,""" USER : Gucci Mane in jail and dropping mixtapes every month and you hoes can't even text back""",0,0,0,0,0,1
172,""" USER : You love these hoes more then money wats wrong these niggas""",0,0,0,0,0,1
173,""" USER : A loyal bitch from the burbs without daddy issues is like finding a holographic Mewtwo."" .sounding like me over there lol",0,0,0,0,0,1
174,""" USER : Easy cum, easy hoe"" That's a fact !",0,0,0,0,0,1
176,""" USER : Wish I had a bae &128533;"" You got all the hoes tho",0,0,1,0,0,1
179,""" USER : &8220; USER : "" USER : Shut up zoe"" fight me pussy&8221; for zoe? I'm good, man."" You are good ma'am. Move along now",1,0,0,0,0,0
181,""" USER : Big booty hoes everywhere sheesh &128525;"" damn &127807;&128064;&127807;",0,0,0,0,0,1
182,""" USER : Stay tuned to USER for an update on the report that USER 1B USER will be out 8-10 weeks"" USER bum",0,0,0,0,0,1
183,""" USER : &8220; USER : ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut URL ; yes lmfao"" USER",0,1,0,0,0,0
185,""" USER : Def not cowboy lol RT USER : Terrell Owens was the best Eagle &amp; Cowboy ever"" .dude cried like a bitch on tv, over Romo",0,0,1,0,0,0
186,""" USER : LMFAOOOO I HATE BLACK PEOPLE URL "" This is why there's black people and niggers",0,0,0,0,0,1
188,""" USER : URL "" a pissed lad past out. I would lick his dirty soles while he slept.",0,0,0,0,0,1
189,""" USER : URL "" love frat boy w / soft long soles",0,0,0,0,0,1
190,""" USER : URL "" sexy lad with hot soles and arches.",0,0,0,0,0,1
191,""" USER : USER nah fam I gotta cheat with the hoes"" depends on the female i feel",0,0,1,0,0,0
193,""" USER : This new twitter is confusing the shit out of me."" Go back to south america bitch",0,0,0,0,0,1
194,""" USER : Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",0,0,0,0,0,1
195,""" USER : but what if he actually does choose the ugly bitch over you? & 58381;"" Her ass must be fat!",0,0,0,0,0,1
196,""" USER : bitch couldn't kill my vibe if ya tried. &127752;&127752;&127752;"" dis why i love miley EMO",0,0,1,0,0,0
198,""" USER : 10 birds your grandkids may never see, thanks to climate change URL URL "" Climate",0,0,0,0,0,1
202,""" USER : I ain't never seen a bitch so obsessed with they nigga&128514;"" I'm obsessed with mine &128529;",0,0,0,0,0,1
203,""" USER : Kobe stay talking trash. But let's not forget URL "" USER I meant to do this one. Smh.",0,0,0,0,0,1
204,""" USER : ""At least I'm not a nigger"" URL "" Lmfao",0,0,0,0,0,1
205,""" USER : People always asking me what I'm mixed with."" She a bad asian bitch lol",0,0,0,0,0,1
206,""" USER : USER Ariza is a snake and a coward"" but at least he isn't a cripple like your hero Roach lmaoo",0,1,1,0,0,1
207,""" USER : &8220; USER : Fosters home for imaginary trash&8221; WHOA CHILL"" that show was everything tf",0,0,0,0,0,1
208,""" USER : I am lowkey tired."" .if you tired, be quiet and go to sleep hoe!",0,0,0,0,0,1
209,""" USER : &8220; USER : Stop bringing weird niggers into my mentions! USER &8221; URL """,0,0,0,0,0,1
210,""" USER : We don't love these hoes &128080;&128581;""",0,0,1,0,0,0
20,""" broke bitch cant tell me nothing """,0,0,0,0,0,1
2,"! RT USER Dawg ! RT USER : You ever fuck a bitch and she start to cry? You be confused as shit",0,0,0,0,0,0
16,""" bitch plz whatever """,0,0,0,0,0,1
19,""" black bottle &amp; a bad bitch """,0,0,0,0,0,1
23,""" fuck no that bitch dont even suck dick "" &128514;&128514;&128514; the Kermit videos bout to fuck IG up",0,0,0,0,0,1
25,""" her pussy lips like Heaven doors "" &128524;",0,0,0,0,0,1
26,""" hoe what its hitting for """,0,0,0,0,0,1
31,""" i'd say im back to the old me but my old bitches would get excited "" &128524;",0,0,0,0,0,1
53,""" young Pill Chamberlain these bitches love my music """,0,0,0,0,0,1
54,"""&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514;&128514; USER : Teanna Trump probably cleaner than most of these twitter hoes but .""",0,0,1,0,0,0
62,""" USER : Females think dating a pussy is cute now? URL "" how does doing this stuff make him a pussy?",0,0,0,0,0,0
70,""" USER : Why the eggplant emoji doe?""y he say she looked like scream lmao",0,0,0,0,0,1
71,""" USER : Hennessey Venom GT &128584; URL "" that's one sexy bitch",0,0,0,0,0,1
82,""" USER : Get worshiping bitch! URL "" woof woof",0,0,0,0,0,1
92,""" USER : when ur teacher tells u that u have homework URL "" this bitch need to go !",0,0,0,0,0,1
94,""" USER : What would y'all lil ugly bald headed bitches do if they stop making make-up &amp; weave?""",0,0,0,0,0,1
105,""" USER : amen miley &128591; URL , but she don't need to act like a hoe just bc she's ""emotionally damaged"" foh",0,0,0,0,0,1
126,""" USER : I could go for a fat ass bitch on my lap"" same",0,0,0,0,0,1
131,""" USER : Yall bitches wit no edges be doing the most talking &128553;&128564;&9995;""&128514;&128514;&128514;",0,0,0,0,0,1
134,""" USER : If she kiss u with her eyes open watch that bitch!""lmfao",0,0,0,0,0,0
138,""" USER : Ugly bitches be like I'm my own WCW duh bitch you ain't nobody elses&128514;&128514;""",0,0,0,0,0,1
139,""" USER : USER nigga you know we hacky sack hoes."" .nah, I throw no look passes lmao",0,0,0,0,0,1
145,""" USER : White boy power bitch"" black power bitch",0,0,0,0,0,1
146,""" USER : Lets get drunk, get blowed, spit shit spark blunts &amp; fuck hoes!"" Bro white dudes have no chill.",0,0,0,0,0,1
184,""" USER : Oregon chokes every year get off the field trash ass program"" RFT",0,0,0,0,0,1
187,""" USER : USER USER How could u do this to me bitch"" potent",0,1,1,0,0,0
192,""" USER : USER &128079;&128079;&128079;&128079;&128588;"" I got hicks lol",0,0,0,0,0,1
197,""" USER : I'm tired of bitches saying I look mean . &128530;"" nigga you big af, wear tight shirts, and grim everybody.",0,0,0,0,0,1
199,""" USER : ""Stay beautiful you bitch""""",0,0,0,0,0,1
211,""" USER : If yo girl cant have homeboys you a ol weak bitch ass nigga!""",0,0,0,0,0,1
212,""" USER : USER I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",0,0,0,0,0,1
213,""" USER : Quote this tweet with your favorite animal.""pussy",0,0,0,0,0,1
214,""" USER : I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",0,0,0,0,0,1
215,""" USER : Andrewbryant: Poff has double vision after 2 beers Poff: . Double pussy &128526;"" smh",0,0,0,0,0,1
216,""" USER : When bitches TWERK on the computer . ME: ""In ya &128089;, in ya damn &128089;&8252;&65039;""""",0,0,0,0,0,1
218,""" USER : 61% of welfare / government aid is claimed by white people. So y'all black slander is trash now.""",0,0,0,0,0,1
220,""" USER : It took a while for you to find me, but I was hiding In the lime tree."" USER dis bitch in da wrong tree bro.",0,0,0,0,0,1
221,""" USER : Drakes new shoes that will be released by Nike / Jordan . Yes, there's glitter on the shoes URL "" .dudes a fag",0,0,0,0,0,1
223,""" USER : &8220; USER : USER USER hoes Austin&8221; teach us Austin.""I teach u how to get curved? That's all I know",0,0,0,0,0,1
224,""" USER : bitches can't cook but know how to suck dick ."" s / o to the ones that can do both!",0,0,0,0,0,1
225,""" USER : Fat hoes get chose"" lol",0,0,0,0,0,1
226,""" USER : hoesaintloyal"" well they're hoes,no one expects them to be loyal",0,0,1,0,0,0
227,""" USER : USER USER ol bitch ass"" URL",0,0,0,0,0,1
228,""" USER : Bruh im tired of niggas retweetin Miley Cyrus naked that bitch aint no types of bad"" lmaooo",0,0,0,0,0,1
229,""" USER : Just because tony romo at the mavs game dont mean he still not a bitch lmao . Fuk them cowgirls"" lol bitch fuck you",0,0,0,0,0,1
230,""" USER : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory"" Me: *rolls on the floor, laughing*",0,0,0,0,0,1
231,""" USER : ""I don't want to have sex with my gf because I feel like I'm using her ."" - anonymous"" Whata faggot",0,0,0,0,0,1
233,""" USER : If ya bitch always bitching clearly she care!"" Or just an annoying Bitch!",0,0,0,0,0,1
234,""" USER : These catfish hoes thinkin they slick . But niggas catching on &128524;""",0,1,0,0,0,1
235,""" USER : Can't worry about a bitch that ain't worried bout me"" real",0,0,0,0,0,1
236,""" USER : Side hoes are for insecure niggas that can't handle a real one.""",0,0,0,0,0,1
238,""" USER : My cousin said he share hoes with his brothers. He said sharing is caring and he love his brothers &128514;""",0,0,0,0,0,1
239,""" USER : i'm hungry but ionn wanna spend my money on food& 128530;"" Broke hoe problems &128514;&128514;&128514;&128128;",0,0,0,0,0,1
240,""" USER : Dese hoes be LYIN to all of us nigga""",0,1,0,0,0,1
241,""" USER : URL "" oh yeah fuck that bitch",1,0,0,0,0,1
242,""" USER : Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash",0,0,0,0,0,1
243,""" USER : USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &187; URL "" he's a bitch",0,0,0,0,0,1
244,""" USER : Guess what? I also have zero time for your mansplaining! Adios!"" Stfu pussy",0,0,0,0,0,1
245,""" USER : Chilling &128069;&8482; URL "" sexy scally lad",0,0,0,0,0,1
246,""" USER : I ain't sharing no bitch if you mines you mines &128175;""",0,0,0,0,0,1
247,""" USER : money only impress the simple broke bitches""",0,0,0,0,0,1
248,""" USER : Pisces will never be anybody's bitch, they don't let people control or change them."" Rigghhht",0,0,0,1,0,1
251,""" USER : USER USER I'm not mad cuh hahaha"" suure . tuku ho ita! &128514;&128514;",0,0,0,0,0,1
252,""" USER : These hoes is crazy""",0,0,0,0,0,1
17,""" bitch who do you love """,0,0,0,0,0,1
253,""" USER : You ain't ever gonna be a slice bitch."" Kevin hart. (:",0,0,0,0,0,1
254,""" USER : Oomf so fuckin fine tho &128553; dam"" @ her, don't be no bitch.",0,0,0,0,0,1
255,""" USER : I wonder if the girl that gave head to 24 boys for a drink in magaluf has twitter"" she probly sends nudes for fags",0,0,0,0,0,1
256,""" USER : New S A T Questions Yeah bitch, yeah bitch, call me _______: a.) Maybe b.) Steve-O c.) Later d.) Jesse Pinkman"" USER",0,0,0,0,0,1
257,""" USER : Hickies in between her thighs right by her pussy &gt;&gt;&gt;"" Its only right",0,0,0,0,0,1
258,""" USER : Would you still love me when I'm no longer young and beautiful?"" No. Ugly monkey ass.",0,0,0,0,0,1
259,""" USER : USER USER y'all come through the front.""bitch I ain't coming",0,0,0,0,0,1
261,""" USER : USER yea, I'm on my iPad. I don't work this Friday. Let's ball this faggot up USER ""i work 2-5",0,0,0,0,0,1
262,""" USER : URL "" this scally lad would get it",0,0,0,0,0,1
263,""" USER : Gerrys Halloween Party URL "" Halloween was yesterday stupid nigger",0,0,0,0,0,1
264,""" USER : Chrus still supahot tho"" *walks up to teacher with test, drops test in that bitch fohead* URL",0,0,0,0,0,1
265,""" USER : &8220; USER : I love eating pussy lol I never get full lol&8221; I can eat that shit forever lol"" and ever.",0,0,0,0,0,1
266,""" USER : &8220; USER : "" USER : &8220; USER : No slushes &128549;&8221;hoes nasty anyway fam""&128564;&8221;them hoes taste like meds""&127815;&127815;&127868;",0,0,0,0,0,1
267,""" USER : &8220; USER : No slushes &128549;&8221;hoes nasty anyway fam""&128564;",0,0,0,0,0,1
268,""" USER : BOBBY BITCH-by USER be getting me live as fuck"" hell yea i play that hoe before my workout",0,0,0,0,0,1
269,""" USER : Yo bitch is Gucci Mane RT USER : My bitch a stoner &128175;&128175; URL ;",0,0,0,0,0,1
270,""" USER : I can ride your bitch with no handle bars""",0,0,0,0,0,1
271,""" USER : And if you ain't a hoe get up out my traphoussseeeee""",0,0,0,0,0,1
272,""" USER : 15 sad TV character deaths we're still bitter over . URL URL stark was the man",0,0,0,0,0,1
273,""" USER : These harbor bitches are all ""Party Bus hoes"""" Lol all?",0,0,0,0,0,1
274,""" USER : USER pussy"" love it",0,0,0,0,0,1
275,""" USER : Ultraviolence video, its coming you little bitch! M T V Hottest Lana Del Rey URL "" bitchy promo",0,0,0,0,0,1
276,""" USER : On my way to fuck your bitch URL "" LMFAO KITTYCOPTER",0,0,0,0,0,1
277,""" USER : A smuggler explains how he helped fighters along the ""Jihadi Highway"": URL """,0,0,0,0,0,1
278,""" USER : "" USER : Aww their avis look so cute together &128145; URL "" &128128;&128128;&128128;"" do I gotta get Ike avi on this bitch ?",0,0,0,0,0,1
279,""" USER : "" USER : Its simple, dont be a hoe EMO ont worry about being exposed &128540;"" fight me""why ?",0,0,0,0,0,1
280,""" USER : whys this bitch boosting herself URL "" Her size isn't exactly the most healthy tho",0,0,0,0,0,1
281,""" USER : USER bet not be no bitches! &128514;&128080;&128299;&128299;&128298;"" &128514;&128514; Kim bye !",0,0,0,0,0,1
283,""" USER : Damn near gotta protect my tweets . stalkers being annoying"" you got that dope dick. Drive these bitches loco",0,0,0,0,0,1
284,""" USER : I'm making marack my girlfriend ."" USER aye b you pullin hoes just like o taught you",0,0,0,0,0,1
285,""" USER : Bruno fag boy"" you love me.",0,0,0,0,0,1
286,""" USER : &8220; USER : I must be a bitch&8221; you are &128514;&128514;&128514; sike naw"" This why we always beefing &128514;",0,1,0,0,0,1
287,""" USER : Down 6-1, Yankees look to rally in the bottom of the 9th."" RALLYCAP",0,0,0,0,0,1
288,""" USER : &8220; USER : Don't take advantage of a nice person&8221;@ hoes""@ everyjuan",0,0,0,0,0,1
290,""" USER : Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday",0,0,0,0,0,1
291,""" USER : USER cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca",0,0,0,0,0,1
292,""" USER : USER ewww I said THAT last Sunday .as in the last Sunday I was there. Read it again nigs""&128563;&128563;&128563;&128563;&128563;",0,0,0,0,0,1
293,""" USER : I only punch real niggas in the face cause a pussy Nigga is gonna punch me right back"" Strong Mush or Shake .",0,0,0,0,0,1
294,""" USER My pussy still fresh"" &lt;----- something stank girls say.",0,0,0,0,0,1
